,loss,val_loss
0,0.0010130098089575768,0.0009556712466292083
1,0.00020836634212173522,0.00018074721447192132
2,0.0009564596111886203,0.0012859704438596964
3,0.0009382761199958622,0.000945797364693135
4,0.0021345652639865875,0.0017330448608845472
