dauer;20
5;0.03229166666666572
10;0.03229166666666572
15;0.03229166666666572
20;0.03229166666666572
25;0.03229166666666572
30;0.03229166666666572
35;0.03229166666666572
40;0.03229166666666572
45;0.03229166666666572
50;0.03229166666666572
55;0.03229166666666572
60;0.03229166666666572
65;0.03229166666667993
70;0.03229166666666572
75;0.03229166666666572
80;0.03229166666666572
85;0.03229166666666572
90;0.03229166666666572
95;0.03229166666666572
100;0.03229166666666572
105;0.03229166666666572
110;0.03229166666666572
115;0.03229166666666572
120;0.03229166666666572
125;0.03229166666666572
130;0.03229166666666572
135;0.03229166666666572
140;0.03229166666667993
145;0.03229166666666572
150;0.03229166666666572
155;0.03229166666666572
160;0.03229166666666572
165;0.03229166666666572
170;0.03229166666666572
175;0.03229166666666572
180;0.03229166666666572
185;0.03229166666666572
190;0.03229166666666572
195;0.03229166666666572
200;0.03229166666666572
205;0.03229166666666572
210;0.03229166666666572
215;0.03229166666666572
220;0.03229166666667993
225;0.03229166666666572
230;0.03229166666666572
235;0.03229166666666572
240;0.03229166666666572
245;0.03229166666666572
250;0.03229166666666572
255;0.03229166666666572
260;0.03229166666666572
265;0.03229166666666572
270;0.03229166666666572
275;0.03229166666666572
280;0.03229166666666572
285;0.03229166666666572
290;0.03229166666666572
295;0.03229166666667993
300;0.03229166666666572
305;0.03229166666666572
310;0.03229166666666572
315;0.03229166666666572
320;0.03229166666666572
325;0.03229166666666572
330;0.03229166666666572
335;0.03229166666666572
340;0.03229166666666572
345;0.03229166666666572
350;0.03229166666666572
355;0.03229166666666572
360;0.03229166666666572
365;0.03229166666666572
370;0.03229166666667993
375;0.03229166666666572
380;0.03229166666666572
385;0.03229166666666572
390;0.03229166666666572
395;0.03229166666666572
400;0.03229166666666572
405;0.03229166666666572
410;0.03229166666666572
415;0.03229166666666572
420;0.03229166666666572
425;0.03229166666666572
430;0.03229166666666572
435;0.03229166666666572
440;0.03229166666666572
445;0.03229166666667993
450;0.03229166666666572
455;0.03229166666666572
460;0.03229166666666572
465;0.03229166666666572
470;0.03229166666666572
475;0.03229166666666572
480;0.03229166666666572
485;0.04861111111111427
490;0.04861111111110006
495;0.04861111111111427
500;0.04861111111111427
505;0.04861111111111427
510;0.04861111111111427
515;0.04861111111110006
520;0.04861111111111427
525;0.04861111111111427
530;0.04861111111111427
535;0.04861111111110006
540;0.04861111111111427
545;0.04861111111111427
550;0.04861111111111427
555;0.04861111111111427
560;0.04861111111110006
565;0.04861111111111427
570;0.04861111111111427
575;0.04861111111111427
580;0.04861111111110006
585;0.04861111111111427
590;0.04861111111111427
595;0.04861111111111427
600;0.04861111111111427
605;0.04861111111110006
610;0.04861111111111427
615;0.04861111111111427
620;0.04861111111111427
625;0.04861111111110006
630;0.04861111111111427
635;0.04861111111111427
640;0.04861111111111427
645;0.04861111111111427
650;0.04861111111110006
655;0.04861111111111427
660;0.04861111111111427
665;0.04861111111111427
670;0.04861111111110006
675;0.04861111111111427
680;0.04861111111111427
685;0.04861111111111427
690;0.04861111111111427
695;0.04861111111110006
700;0.04861111111111427
705;0.04861111111111427
710;0.04861111111111427
715;0.04861111111110006
720;0.04861111111111427
725;0.04861111111111427
730;0.04861111111111427
735;0.04861111111111427
740;0.04861111111110006
745;0.04861111111111427
750;0.04861111111111427
755;0.04861111111111427
760;0.04861111111110006
765;0.04861111111111427
770;0.04861111111111427
775;0.04861111111111427
