duration,20
5,0.61666666666666
10,0.6166666666666671
15,0.6166666666666671
20,0.6166666666666671
25,0.8000000000000007
30,0.8000000000000007
35,0.8000000000000007
40,1.0666666666666664
45,1.0666666666666664
50,1.0666666666666664
55,1.4499999999999993
60,1.4499999999999993
65,2.0
70,2.6000000000000014
75,4.300000000000001
80,15.2
85,0.6166666666666671
90,0.6166666666666671
95,0.46666666666666856
100,0.46666666666666856
105,0.46666666666666856
110,0.46666666666666146
115,0.46666666666666856
120,0.46666666666666856
125,0.3583333333333343
130,0.3583333333333343
135,0.3583333333333272
140,0.3583333333333343
145,0.3583333333333343
150,0.3583333333333343
155,0.3583333333333343
160,0.3583333333333343
165,0.3583333333333343
170,0.3583333333333272
175,0.3583333333333343
180,0.3583333333333343
185,0.2749999999999986
190,0.2750000000000057
195,0.2749999999999986
200,0.2749999999999986
205,0.2749999999999986
210,0.2749999999999986
215,0.2750000000000057
220,0.2749999999999986
225,0.2749999999999986
230,0.2750000000000057
235,0.2749999999999986
240,0.2749999999999986
