date,precipitation_height
2017-05-01 19:45:00,0.04
2017-05-01 19:50:00,0.0
2017-05-01 19:55:00,0.0
2017-05-01 20:00:00,0.0
2017-05-01 20:05:00,0.03
2017-05-01 20:10:00,0.0
2017-05-01 20:15:00,0.0
2017-05-01 20:20:00,0.0
2017-05-01 20:25:00,0.0
2017-05-01 20:30:00,0.03
2017-05-01 20:35:00,0.01
2017-05-01 20:40:00,0.0
2017-05-01 20:45:00,0.0
2017-05-01 20:50:00,0.0
2017-05-01 20:55:00,0.03
2017-05-01 21:00:00,0.0
2017-05-01 21:05:00,0.0
2017-05-01 21:10:00,0.03
2017-05-01 21:15:00,0.05
2017-05-01 21:20:00,0.03
2017-05-01 21:25:00,0.0
2017-05-01 21:30:00,0.0
2017-05-01 21:35:00,0.03
2017-05-01 21:40:00,0.0
2017-05-01 21:45:00,0.0
2017-05-01 21:50:00,0.0
2017-05-01 21:55:00,0.0
2017-05-01 22:00:00,0.0
2017-05-01 22:05:00,0.03
2017-05-01 22:10:00,0.0
2017-05-01 22:15:00,0.0
2017-05-01 22:20:00,0.0
2017-05-01 22:25:00,0.0
2017-05-01 22:30:00,0.0
2017-05-01 22:35:00,0.0
2017-05-01 22:40:00,0.0
2017-05-01 22:45:00,0.0
2017-05-01 22:50:00,0.04
2017-05-01 22:55:00,0.0
2017-05-01 23:00:00,0.05
2017-05-01 23:05:00,0.06
2017-05-01 23:10:00,0.1
2017-05-01 23:15:00,0.05
2017-05-01 23:20:00,0.01
2017-05-01 23:25:00,0.03
2017-05-01 23:30:00,0.12
2017-05-01 23:35:00,0.27
2017-05-01 23:40:00,0.22
2017-05-01 23:45:00,0.22
2017-05-01 23:50:00,0.15
2017-05-01 23:55:00,0.1
2017-05-02 00:00:00,0.15
2017-05-02 00:05:00,0.11
2017-05-02 00:10:00,0.11
2017-05-02 00:15:00,0.14
2017-05-02 00:20:00,0.09
2017-05-02 00:25:00,0.06
2017-05-02 00:30:00,0.1
2017-05-02 00:35:00,0.04
2017-05-02 00:40:00,0.04
2017-05-02 00:45:00,0.09
2017-05-02 00:50:00,0.01
