date,precipitation_height
2020-06-14 14:10:00,0.04
2020-06-14 14:15:00,0.0
2020-06-14 14:20:00,0.0
2020-06-14 14:25:00,0.0
2020-06-14 14:30:00,0.0
2020-06-14 14:35:00,0.0
2020-06-14 14:40:00,0.0
2020-06-14 14:45:00,0.0
2020-06-14 14:50:00,0.0
2020-06-14 14:55:00,0.0
2020-06-14 15:00:00,0.0
2020-06-14 15:05:00,0.0
2020-06-14 15:10:00,0.0
2020-06-14 15:15:00,0.11
2020-06-14 15:20:00,0.12
2020-06-14 15:25:00,0.05
2020-06-14 15:30:00,0.0
2020-06-14 15:35:00,0.0
2020-06-14 15:40:00,0.0
2020-06-14 15:45:00,0.0
2020-06-14 15:50:00,0.0
2020-06-14 15:55:00,0.0
2020-06-14 16:00:00,0.0
2020-06-14 16:05:00,0.0
2020-06-14 16:10:00,0.0
2020-06-14 16:15:00,0.0
2020-06-14 16:20:00,0.0
2020-06-14 16:25:00,0.05
2020-06-14 16:30:00,0.04
2020-06-14 16:35:00,0.04
2020-06-14 16:40:00,0.03
2020-06-14 16:45:00,0.05
2020-06-14 16:50:00,0.05
2020-06-14 16:55:00,0.04
2020-06-14 17:00:00,0.04
2020-06-14 17:05:00,1.22
2020-06-14 17:10:00,1.71
2020-06-14 17:15:00,1.26
2020-06-14 17:20:00,0.56
2020-06-14 17:25:00,0.52
2020-06-14 17:30:00,0.25
2020-06-14 17:35:00,0.59
2020-06-14 17:40:00,1.13
2020-06-14 17:45:00,0.56
2020-06-14 17:50:00,1.19
2020-06-14 17:55:00,1.27
2020-06-14 18:00:00,0.78
2020-06-14 18:05:00,0.74
2020-06-14 18:10:00,0.4
2020-06-14 18:15:00,0.23
2020-06-14 18:20:00,0.14
2020-06-14 18:25:00,0.18
2020-06-14 18:30:00,0.16
2020-06-14 18:35:00,0.14
2020-06-14 18:40:00,0.17
2020-06-14 18:45:00,0.16
2020-06-14 18:50:00,0.2
2020-06-14 18:55:00,0.18
2020-06-14 19:00:00,0.22
2020-06-14 19:05:00,0.38
2020-06-14 19:10:00,0.23
2020-06-14 19:15:00,0.15
2020-06-14 19:20:00,0.18
2020-06-14 19:25:00,0.09
2020-06-14 19:30:00,0.07
2020-06-14 19:35:00,0.11
2020-06-14 19:40:00,0.06
2020-06-14 19:45:00,0.04
2020-06-14 19:50:00,0.04
2020-06-14 19:55:00,0.09
2020-06-14 20:00:00,0.06
2020-06-14 20:05:00,0.06
2020-06-14 20:10:00,0.11
2020-06-14 20:15:00,0.15
2020-06-14 20:20:00,0.13
2020-06-14 20:25:00,0.17
2020-06-14 20:30:00,0.1
2020-06-14 20:35:00,0.1
2020-06-14 20:40:00,0.06
2020-06-14 20:45:00,0.14
2020-06-14 20:50:00,0.18
2020-06-14 20:55:00,0.17
2020-06-14 21:00:00,0.0
2020-06-14 21:05:00,0.0
2020-06-14 21:10:00,0.03
2020-06-14 21:15:00,0.13
2020-06-14 21:20:00,0.08
2020-06-14 21:25:00,0.03
2020-06-14 21:30:00,0.01
2020-06-14 21:35:00,0.0
2020-06-14 21:40:00,0.04
2020-06-14 21:45:00,0.0
2020-06-14 21:50:00,0.0
2020-06-14 21:55:00,0.03
2020-06-14 22:00:00,0.0
2020-06-14 22:05:00,0.04
2020-06-14 22:10:00,0.11
2020-06-14 22:15:00,0.09
2020-06-14 22:20:00,0.09
2020-06-14 22:25:00,0.04
2020-06-14 22:30:00,0.08
2020-06-14 22:35:00,0.09
2020-06-14 22:40:00,0.2
2020-06-14 22:45:00,0.14
2020-06-14 22:50:00,0.16
2020-06-14 22:55:00,0.26
2020-06-14 23:00:00,0.16
2020-06-14 23:05:00,0.15
2020-06-14 23:10:00,0.11
2020-06-14 23:15:00,0.08
2020-06-14 23:20:00,0.06
2020-06-14 23:25:00,0.08
2020-06-14 23:30:00,0.06
2020-06-14 23:35:00,0.05
2020-06-14 23:40:00,0.1
2020-06-14 23:45:00,0.11
2020-06-14 23:50:00,0.07
2020-06-14 23:55:00,0.05
2020-06-15 00:00:00,0.03
2020-06-15 00:05:00,0.0
