date,precipitation_height
2015-06-22 01:45:00,0.05
2015-06-22 01:50:00,0.12
2015-06-22 01:55:00,0.0
2015-06-22 02:00:00,0.03
2015-06-22 02:05:00,0.0
2015-06-22 02:10:00,0.0
2015-06-22 02:15:00,0.0
2015-06-22 02:20:00,0.0
2015-06-22 02:25:00,0.19
2015-06-22 02:30:00,0.21
2015-06-22 02:35:00,0.12
2015-06-22 02:40:00,0.0
2015-06-22 02:45:00,0.0
2015-06-22 02:50:00,0.0
2015-06-22 02:55:00,0.0
2015-06-22 03:00:00,0.0
2015-06-22 03:05:00,0.0
2015-06-22 03:10:00,0.0
2015-06-22 03:15:00,0.0
2015-06-22 03:20:00,0.0
2015-06-22 03:25:00,0.0
2015-06-22 03:30:00,0.0
2015-06-22 03:35:00,0.0
2015-06-22 03:40:00,0.0
2015-06-22 03:45:00,0.0
2015-06-22 03:50:00,0.0
2015-06-22 03:55:00,0.0
2015-06-22 04:00:00,0.0
2015-06-22 04:05:00,0.0
2015-06-22 04:10:00,0.0
2015-06-22 04:15:00,0.0
2015-06-22 04:20:00,0.0
2015-06-22 04:25:00,0.0
2015-06-22 04:30:00,0.0
2015-06-22 04:35:00,0.0
2015-06-22 04:40:00,0.0
2015-06-22 04:45:00,0.0
2015-06-22 04:50:00,0.0
2015-06-22 04:55:00,0.0
2015-06-22 05:00:00,0.0
2015-06-22 05:05:00,0.0
2015-06-22 05:10:00,0.0
2015-06-22 05:15:00,0.0
2015-06-22 05:20:00,0.04
2015-06-22 05:25:00,0.0
2015-06-22 05:30:00,0.0
2015-06-22 05:35:00,0.0
2015-06-22 05:40:00,0.03
2015-06-22 05:45:00,0.0
2015-06-22 05:50:00,0.0
2015-06-22 05:55:00,0.03
2015-06-22 06:00:00,0.0
2015-06-22 06:05:00,0.04
2015-06-22 06:10:00,0.04
2015-06-22 06:15:00,0.05
2015-06-22 06:20:00,0.06
2015-06-22 06:25:00,0.63
2015-06-22 06:30:00,0.11
2015-06-22 06:35:00,0.11
2015-06-22 06:40:00,0.09
2015-06-22 06:45:00,0.13
2015-06-22 06:50:00,0.22
2015-06-22 06:55:00,0.26
2015-06-22 07:00:00,0.12
2015-06-22 07:05:00,0.07
2015-06-22 07:10:00,0.09
2015-06-22 07:15:00,0.06
2015-06-22 07:20:00,0.04
2015-06-22 07:25:00,0.1
2015-06-22 07:30:00,0.25
2015-06-22 07:35:00,0.37
2015-06-22 07:40:00,0.19
2015-06-22 07:45:00,0.15
2015-06-22 07:50:00,0.12
2015-06-22 07:55:00,0.09
2015-06-22 08:00:00,0.01
