date,precipitation_height
2017-06-28 11:35:00,0.37
2017-06-28 11:40:00,0.2
2017-06-28 11:45:00,0.37
2017-06-28 11:50:00,0.75
2017-06-28 11:55:00,0.69
2017-06-28 12:00:00,0.29
2017-06-28 12:05:00,0.23
2017-06-28 12:10:00,0.11
2017-06-28 12:15:00,0.16
2017-06-28 12:20:00,0.12
2017-06-28 12:25:00,0.25
2017-06-28 12:30:00,0.07
2017-06-28 12:35:00,0.11
2017-06-28 12:40:00,0.1
2017-06-28 12:45:00,0.14
2017-06-28 12:50:00,0.13
2017-06-28 12:55:00,0.09
2017-06-28 13:00:00,0.04
2017-06-28 13:05:00,0.09
2017-06-28 13:10:00,0.08
2017-06-28 13:15:00,0.15
2017-06-28 13:20:00,0.05
2017-06-28 13:25:00,0.09
2017-06-28 13:30:00,0.09
2017-06-28 13:35:00,0.1
2017-06-28 13:40:00,0.08
2017-06-28 13:45:00,0.08
2017-06-28 13:50:00,0.05
2017-06-28 13:55:00,0.04
2017-06-28 14:00:00,0.05
2017-06-28 14:05:00,0.06
2017-06-28 14:10:00,0.06
2017-06-28 14:15:00,0.04
2017-06-28 14:20:00,0.04
2017-06-28 14:25:00,0.0
2017-06-28 14:30:00,0.0
2017-06-28 14:35:00,0.0
2017-06-28 14:40:00,0.0
2017-06-28 14:45:00,0.0
2017-06-28 14:50:00,0.0
2017-06-28 14:55:00,0.0
2017-06-28 15:00:00,0.0
2017-06-28 15:05:00,0.0
2017-06-28 15:10:00,0.0
2017-06-28 15:15:00,0.0
2017-06-28 15:20:00,0.0
2017-06-28 15:25:00,0.0
2017-06-28 15:30:00,0.14
2017-06-28 15:35:00,3.02
2017-06-28 15:40:00,4.79
2017-06-28 15:45:00,1.08
2017-06-28 15:50:00,0.26
2017-06-28 15:55:00,0.26
2017-06-28 16:00:00,0.03
2017-06-28 16:05:00,0.03
2017-06-28 16:10:00,0.0
