date,precipitation_height
2018-06-21 05:15:00,0.15
2018-06-21 05:20:00,0.44
2018-06-21 05:25:00,0.38
2018-06-21 05:30:00,0.61
2018-06-21 05:35:00,0.53
2018-06-21 05:40:00,0.41
2018-06-21 05:45:00,0.08
2018-06-21 05:50:00,0.08
2018-06-21 05:55:00,0.01
2018-06-21 06:00:00,0.0
2018-06-21 06:05:00,0.0
2018-06-21 06:10:00,0.04
2018-06-21 06:15:00,0.23
2018-06-21 06:20:00,0.06
2018-06-21 06:25:00,0.0
2018-06-21 06:30:00,0.03
2018-06-21 06:35:00,0.07
2018-06-21 06:40:00,0.03
2018-06-21 06:45:00,0.0
2018-06-21 06:50:00,0.0
2018-06-21 06:55:00,0.0
2018-06-21 07:00:00,0.0
2018-06-21 07:05:00,0.0
2018-06-21 07:10:00,0.0
2018-06-21 07:15:00,0.0
2018-06-21 07:20:00,0.0
2018-06-21 07:25:00,0.0
2018-06-21 07:30:00,0.0
2018-06-21 07:35:00,0.0
2018-06-21 07:40:00,0.0
2018-06-21 07:45:00,0.0
2018-06-21 07:50:00,0.0
2018-06-21 07:55:00,0.0
2018-06-21 08:00:00,0.0
2018-06-21 08:05:00,0.0
2018-06-21 08:10:00,0.0
2018-06-21 08:15:00,0.0
2018-06-21 08:20:00,0.04
2018-06-21 08:25:00,0.07
2018-06-21 08:30:00,0.15
2018-06-21 08:35:00,0.0
2018-06-21 08:40:00,0.0
2018-06-21 08:45:00,0.0
2018-06-21 08:50:00,0.0
2018-06-21 08:55:00,0.0
2018-06-21 09:00:00,0.0
2018-06-21 09:05:00,0.0
2018-06-21 09:10:00,0.0
2018-06-21 09:15:00,0.0
2018-06-21 09:20:00,0.0
2018-06-21 09:25:00,0.0
2018-06-21 09:30:00,0.18
2018-06-21 09:35:00,0.56
2018-06-21 09:40:00,0.0
