date,precipitation_height
2017-09-30 10:15:00,0.03
2017-09-30 10:20:00,0.0
2017-09-30 10:25:00,0.03
2017-09-30 10:30:00,0.05
2017-09-30 10:35:00,0.09
2017-09-30 10:40:00,0.04
2017-09-30 10:45:00,0.03
2017-09-30 10:50:00,0.05
2017-09-30 10:55:00,0.0
2017-09-30 11:00:00,0.03
2017-09-30 11:05:00,0.0
2017-09-30 11:10:00,0.0
2017-09-30 11:15:00,0.0
2017-09-30 11:20:00,0.0
2017-09-30 11:25:00,0.0
2017-09-30 11:30:00,0.0
2017-09-30 11:35:00,0.0
2017-09-30 11:40:00,0.0
2017-09-30 11:45:00,0.0
2017-09-30 11:50:00,0.0
2017-09-30 11:55:00,0.0
2017-09-30 12:00:00,0.0
2017-09-30 12:05:00,0.0
2017-09-30 12:10:00,0.0
2017-09-30 12:15:00,0.0
2017-09-30 12:20:00,0.0
2017-09-30 12:25:00,0.0
2017-09-30 12:30:00,0.0
2017-09-30 12:35:00,0.0
2017-09-30 12:40:00,0.04
2017-09-30 12:45:00,0.03
2017-09-30 12:50:00,0.0
2017-09-30 12:55:00,0.09
2017-09-30 13:00:00,0.16
2017-09-30 13:05:00,0.35
2017-09-30 13:10:00,0.41
2017-09-30 13:15:00,0.25
2017-09-30 13:20:00,0.25
2017-09-30 13:25:00,0.18
2017-09-30 13:30:00,0.12
2017-09-30 13:35:00,0.12
2017-09-30 13:40:00,0.11
2017-09-30 13:45:00,0.16
2017-09-30 13:50:00,0.2
2017-09-30 13:55:00,0.14
2017-09-30 14:00:00,0.17
2017-09-30 14:05:00,0.09
2017-09-30 14:10:00,0.1
2017-09-30 14:15:00,0.04
2017-09-30 14:20:00,0.12
2017-09-30 14:25:00,0.1
2017-09-30 14:30:00,0.07
2017-09-30 14:35:00,0.16
2017-09-30 14:40:00,0.21
2017-09-30 14:45:00,0.18
2017-09-30 14:50:00,0.13
2017-09-30 14:55:00,0.11
2017-09-30 15:00:00,0.1
2017-09-30 15:05:00,0.16
2017-09-30 15:10:00,0.24
2017-09-30 15:15:00,0.28
2017-09-30 15:20:00,0.23
2017-09-30 15:25:00,0.18
2017-09-30 15:30:00,0.19
2017-09-30 15:35:00,0.2
2017-09-30 15:40:00,0.23
2017-09-30 15:45:00,0.19
2017-09-30 15:50:00,0.14
2017-09-30 15:55:00,0.16
2017-09-30 16:00:00,0.06
2017-09-30 16:05:00,0.0
