date,precipitation_height
2023-05-09 14:35:00,0.28
2023-05-09 14:40:00,1.14
2023-05-09 14:45:00,0.17
2023-05-09 14:50:00,0.04
2023-05-09 14:55:00,0.0
2023-05-09 15:00:00,0.0
2023-05-09 15:05:00,0.0
2023-05-09 15:10:00,0.0
2023-05-09 15:15:00,0.0
2023-05-09 15:20:00,0.1
2023-05-09 15:25:00,0.18
2023-05-09 15:30:00,0.13
2023-05-09 15:35:00,0.01
2023-05-09 15:40:00,0.0
2023-05-09 15:45:00,0.0
2023-05-09 15:50:00,0.01
2023-05-09 15:55:00,0.0
2023-05-09 16:00:00,0.01
2023-05-09 16:05:00,0.0
2023-05-09 16:10:00,0.0
2023-05-09 16:15:00,0.01
2023-05-09 16:20:00,0.09
2023-05-09 16:25:00,0.02
2023-05-09 16:30:00,0.02
2023-05-09 16:35:00,0.03
2023-05-09 16:40:00,0.06
2023-05-09 16:45:00,0.03
2023-05-09 16:50:00,0.0
2023-05-09 16:55:00,0.0
2023-05-09 17:00:00,0.0
2023-05-09 17:05:00,0.0
2023-05-09 17:10:00,0.0
2023-05-09 17:15:00,0.03
2023-05-09 17:20:00,0.07
2023-05-09 17:25:00,0.06
2023-05-09 17:30:00,0.05
2023-05-09 17:35:00,0.15
2023-05-09 17:40:00,0.3
2023-05-09 17:45:00,0.22
2023-05-09 17:50:00,0.97
2023-05-09 17:55:00,2.13
2023-05-09 18:00:00,5.4
2023-05-09 18:05:00,3.4
2023-05-09 18:10:00,0.82
2023-05-09 18:15:00,0.35
2023-05-09 18:20:00,0.52
2023-05-09 18:25:00,0.26
2023-05-09 18:30:00,0.42
2023-05-09 18:35:00,0.17
2023-05-09 18:40:00,0.22
2023-05-09 18:45:00,0.11
2023-05-09 18:50:00,0.24
2023-05-09 18:55:00,0.17
2023-05-09 19:00:00,0.16
2023-05-09 19:05:00,0.13
2023-05-09 19:10:00,0.08
2023-05-09 19:15:00,0.07
2023-05-09 19:20:00,0.01
