date,precipitation_height
2022-06-01 09:45:00,0.14
2022-06-01 09:50:00,0.02
2022-06-01 09:55:00,0.0
2022-06-01 10:00:00,0.01
2022-06-01 10:05:00,0.0
2022-06-01 10:10:00,0.0
2022-06-01 10:15:00,0.0
2022-06-01 10:20:00,0.0
2022-06-01 10:25:00,0.0
2022-06-01 10:30:00,0.0
2022-06-01 10:35:00,0.0
2022-06-01 10:40:00,0.0
2022-06-01 10:45:00,0.0
2022-06-01 10:50:00,0.0
2022-06-01 10:55:00,0.0
2022-06-01 11:00:00,0.0
2022-06-01 11:05:00,0.0
2022-06-01 11:10:00,0.0
2022-06-01 11:15:00,0.0
2022-06-01 11:20:00,0.03
2022-06-01 11:25:00,0.0
2022-06-01 11:30:00,0.0
2022-06-01 11:35:00,0.0
2022-06-01 11:40:00,0.0
2022-06-01 11:45:00,0.0
2022-06-01 11:50:00,0.0
2022-06-01 11:55:00,0.0
2022-06-01 12:00:00,0.0
2022-06-01 12:05:00,0.0
2022-06-01 12:10:00,0.0
2022-06-01 12:15:00,0.0
2022-06-01 12:20:00,0.0
2022-06-01 12:25:00,0.0
2022-06-01 12:30:00,0.0
2022-06-01 12:35:00,0.0
2022-06-01 12:40:00,0.0
2022-06-01 12:45:00,1.01
2022-06-01 12:50:00,0.9
2022-06-01 12:55:00,0.36
2022-06-01 13:00:00,0.47
2022-06-01 13:05:00,0.2
2022-06-01 13:10:00,0.58
2022-06-01 13:15:00,0.04
2022-06-01 13:20:00,0.01
2022-06-01 13:25:00,0.0
2022-06-01 13:30:00,0.0
2022-06-01 13:35:00,0.0
2022-06-01 13:40:00,0.0
2022-06-01 13:45:00,0.0
2022-06-01 13:50:00,0.0
2022-06-01 13:55:00,0.0
2022-06-01 14:00:00,0.0
2022-06-01 14:05:00,0.0
2022-06-01 14:10:00,0.0
2022-06-01 14:15:00,0.0
2022-06-01 14:20:00,0.0
2022-06-01 14:25:00,0.0
2022-06-01 14:30:00,0.0
2022-06-01 14:35:00,0.0
2022-06-01 14:40:00,0.0
2022-06-01 14:45:00,0.0
2022-06-01 14:50:00,0.0
2022-06-01 14:55:00,0.0
2022-06-01 15:00:00,0.0
2022-06-01 15:05:00,0.0
2022-06-01 15:10:00,0.0
2022-06-01 15:15:00,0.0
2022-06-01 15:20:00,0.0
2022-06-01 15:25:00,0.0
2022-06-01 15:30:00,0.0
2022-06-01 15:35:00,0.24
2022-06-01 15:40:00,1.18
2022-06-01 15:45:00,0.02
2022-06-01 15:50:00,0.48
2022-06-01 15:55:00,0.0
2022-06-01 16:00:00,0.01
2022-06-01 16:05:00,0.0
2022-06-01 16:10:00,0.02
2022-06-01 16:15:00,0.21
2022-06-01 16:20:00,0.28
2022-06-01 16:25:00,0.18
2022-06-01 16:30:00,0.04
2022-06-01 16:35:00,0.08
2022-06-01 16:40:00,0.1
2022-06-01 16:45:00,0.16
2022-06-01 16:50:00,0.19
2022-06-01 16:55:00,0.11
2022-06-01 17:00:00,0.03
2022-06-01 17:05:00,0.0
