date,precipitation_height
2016-11-18 00:40:00,0.05
2016-11-18 00:45:00,0.19
2016-11-18 00:50:00,0.71
2016-11-18 00:55:00,0.21
2016-11-18 01:00:00,0.43
2016-11-18 01:05:00,0.16
2016-11-18 01:10:00,0.04
2016-11-18 01:15:00,0.0
2016-11-18 01:20:00,0.18
2016-11-18 01:25:00,0.2
2016-11-18 01:30:00,0.19
2016-11-18 01:35:00,0.1
2016-11-18 01:40:00,0.05
2016-11-18 01:45:00,0.05
2016-11-18 01:50:00,0.14
2016-11-18 01:55:00,0.1
2016-11-18 02:00:00,0.28
2016-11-18 02:05:00,0.23
2016-11-18 02:10:00,0.23
2016-11-18 02:15:00,0.26
2016-11-18 02:20:00,0.22
2016-11-18 02:25:00,0.04
2016-11-18 02:30:00,0.04
2016-11-18 02:35:00,0.22
2016-11-18 02:40:00,0.34
2016-11-18 02:45:00,0.13
2016-11-18 02:50:00,0.16
2016-11-18 02:55:00,0.37
2016-11-18 03:00:00,0.31
2016-11-18 03:05:00,0.14
2016-11-18 03:10:00,0.2
2016-11-18 03:15:00,0.17
2016-11-18 03:20:00,0.04
2016-11-18 03:25:00,0.0
2016-11-18 03:30:00,0.04
2016-11-18 03:35:00,0.44
2016-11-18 03:40:00,0.41
2016-11-18 03:45:00,0.17
2016-11-18 03:50:00,0.07
2016-11-18 03:55:00,0.39
2016-11-18 04:00:00,0.23
2016-11-18 04:05:00,0.34
2016-11-18 04:10:00,0.38
2016-11-18 04:15:00,0.4
2016-11-18 04:20:00,0.08
2016-11-18 04:25:00,0.05
2016-11-18 04:30:00,0.25
2016-11-18 04:35:00,0.66
2016-11-18 04:40:00,0.53
2016-11-18 04:45:00,0.33
2016-11-18 04:50:00,0.39
2016-11-18 04:55:00,0.64
2016-11-18 05:00:00,0.59
2016-11-18 05:05:00,0.31
2016-11-18 05:10:00,0.47
2016-11-18 05:15:00,0.15
2016-11-18 05:20:00,0.0
