date,precipitation_height
2020-09-05 04:30:00,0.03
2020-09-05 04:35:00,0.0
2020-09-05 04:40:00,0.04
2020-09-05 04:45:00,0.04
2020-09-05 04:50:00,0.0
2020-09-05 04:55:00,0.0
2020-09-05 05:00:00,0.0
2020-09-05 05:05:00,0.0
2020-09-05 05:10:00,0.0
2020-09-05 05:15:00,0.0
2020-09-05 05:20:00,0.0
2020-09-05 05:25:00,0.0
2020-09-05 05:30:00,0.0
2020-09-05 05:35:00,0.0
2020-09-05 05:40:00,0.0
2020-09-05 05:45:00,0.0
2020-09-05 05:50:00,0.0
2020-09-05 05:55:00,0.0
2020-09-05 06:00:00,0.0
2020-09-05 06:05:00,0.0
2020-09-05 06:10:00,0.0
2020-09-05 06:15:00,0.0
2020-09-05 06:20:00,0.0
2020-09-05 06:25:00,0.0
2020-09-05 06:30:00,0.0
2020-09-05 06:35:00,0.0
2020-09-05 06:40:00,0.0
2020-09-05 06:45:00,0.0
2020-09-05 06:50:00,0.0
2020-09-05 06:55:00,0.0
2020-09-05 07:00:00,0.0
2020-09-05 07:05:00,0.0
2020-09-05 07:10:00,0.04
2020-09-05 07:15:00,0.03
2020-09-05 07:20:00,0.0
2020-09-05 07:25:00,0.0
2020-09-05 07:30:00,0.0
2020-09-05 07:35:00,0.0
2020-09-05 07:40:00,0.0
2020-09-05 07:45:00,0.0
2020-09-05 07:50:00,0.0
2020-09-05 07:55:00,0.0
2020-09-05 08:00:00,0.0
2020-09-05 08:05:00,0.0
2020-09-05 08:10:00,0.08
2020-09-05 08:15:00,0.01
2020-09-05 08:20:00,0.03
2020-09-05 08:25:00,0.12
2020-09-05 08:30:00,0.21
2020-09-05 08:35:00,0.12
2020-09-05 08:40:00,0.22
2020-09-05 08:45:00,0.3
2020-09-05 08:50:00,0.08
2020-09-05 08:55:00,0.0
