duration,10
5,0.3999999999999986
10,0.3999999999999986
15,0.4000000000000057
20,0.3999999999999986
25,0.3999999999999986
30,0.40000000000000213
35,0.533333333333335
40,0.5333333333333314
45,0.5333333333333314
50,0.533333333333335
55,0.533333333333335
60,0.5333333333333314
65,0.6666666666666679
70,0.6666666666666643
75,0.6666666666666679
80,0.9333333333333336
85,0.9333333333333336
90,0.9333333333333336
95,1.25
100,1.25
105,1.6999999999999993
110,2.3000000000000007
115,3.700000000000001
120,13.1
125,0.30833333333333
130,0.3083333333333371
135,0.30833333333333
140,0.3083333333333371
145,0.30833333333333
150,0.30833333333333
155,0.3083333333333371
160,0.30833333333333
165,0.3083333333333371
170,0.30833333333333
175,0.3083333333333371
180,0.30833333333333
185,0.24166666666666714
190,0.24166666666666714
195,0.24166666666666714
200,0.24166666666666714
205,0.24166666666666714
210,0.24166666666666003
215,0.24166666666666714
220,0.24166666666666714
225,0.24166666666666714
230,0.24166666666666714
235,0.24166666666666714
240,0.24166666666666714
245,0.17916666666666714
250,0.17916666666666714
255,0.17916666666666714
260,0.17916666666666714
265,0.17916666666666714
270,0.17916666666666714
275,0.17916666666666714
280,0.17916666666666714
285,0.17916666666666714
290,0.17916666666666714
295,0.17916666666666714
300,0.17916666666666714
305,0.17916666666666003
310,0.17916666666666714
315,0.17916666666666714
320,0.17916666666666714
325,0.17916666666666714
330,0.17916666666666714
335,0.17916666666666714
340,0.17916666666666714
345,0.17916666666666714
350,0.17916666666666714
355,0.17916666666666714
360,0.17916666666666714
