,loss,val_loss
0,0.001512380433268845,0.0014145110035315156
1,0.001001621363684535,0.0009413411607965827
2,0.001943875220604241,0.0025778990238904953
3,0.0014205339830368757,0.001430015079677105
4,0.0003251783491577953,0.00034127867547795177
