,loss,val_loss
0,0.00025068034301511943,0.00021173429558984935
1,0.00023069456801749766,0.00025182636454701424
2,0.0017302409978583455,0.0022779139690101147
3,0.0001804106868803501,0.00018139950407203287
4,0.0002542011206969619,0.00018365895084571093
