date,precipitation_height
2021-06-03 17:00:00,0.95
2021-06-03 17:05:00,0.16
2021-06-03 17:10:00,0.05
2021-06-03 17:15:00,0.25
2021-06-03 17:20:00,0.04
2021-06-03 17:25:00,0.0
2021-06-03 17:30:00,0.04
2021-06-03 17:35:00,0.0
2021-06-03 17:40:00,0.07
2021-06-03 17:45:00,0.21
2021-06-03 17:50:00,1.88
2021-06-03 17:55:00,0.44
2021-06-03 18:00:00,0.03
2021-06-03 18:05:00,1.42
2021-06-03 18:10:00,3.57
2021-06-03 18:15:00,1.6
2021-06-03 18:20:00,0.76
2021-06-03 18:25:00,0.07
2021-06-03 18:30:00,0.03
2021-06-03 18:35:00,0.0
2021-06-03 18:40:00,0.09
2021-06-03 18:45:00,0.03
2021-06-03 18:50:00,0.09
2021-06-03 18:55:00,0.0
2021-06-03 19:00:00,0.04
2021-06-03 19:05:00,0.0
2021-06-03 19:10:00,0.0
2021-06-03 19:15:00,0.1
2021-06-03 19:20:00,0.14
2021-06-03 19:25:00,0.21
2021-06-03 19:30:00,0.55
2021-06-03 19:35:00,0.48
2021-06-03 19:40:00,0.67
2021-06-03 19:45:00,0.09
2021-06-03 19:50:00,0.0
2021-06-03 19:55:00,0.0
2021-06-03 20:00:00,0.03
2021-06-03 20:05:00,0.14
2021-06-03 20:10:00,0.33
2021-06-03 20:15:00,0.21
2021-06-03 20:20:00,0.26
2021-06-03 20:25:00,0.26
2021-06-03 20:30:00,0.26
2021-06-03 20:35:00,0.24
2021-06-03 20:40:00,0.38
2021-06-03 20:45:00,0.44
2021-06-03 20:50:00,0.33
2021-06-03 20:55:00,0.24
2021-06-03 21:00:00,0.31
2021-06-03 21:05:00,0.12
2021-06-03 21:10:00,0.13
2021-06-03 21:15:00,0.07
2021-06-03 21:20:00,0.17
2021-06-03 21:25:00,0.06
2021-06-03 21:30:00,0.0
