date,precipitation_height
2022-05-26 23:40:00,0.03
2022-05-26 23:45:00,0.0
2022-05-26 23:50:00,0.0
2022-05-26 23:55:00,0.02
2022-05-27 00:00:00,0.23
2022-05-27 00:05:00,0.04
2022-05-27 00:10:00,0.0
2022-05-27 00:15:00,0.0
2022-05-27 00:20:00,0.01
2022-05-27 00:25:00,0.0
2022-05-27 00:30:00,0.0
2022-05-27 00:35:00,0.0
2022-05-27 00:40:00,0.0
2022-05-27 00:45:00,0.15
2022-05-27 00:50:00,0.01
2022-05-27 00:55:00,0.0
2022-05-27 01:00:00,0.01
2022-05-27 01:05:00,0.0
2022-05-27 01:10:00,0.0
2022-05-27 01:15:00,0.0
2022-05-27 01:20:00,0.0
2022-05-27 01:25:00,0.0
2022-05-27 01:30:00,0.0
2022-05-27 01:35:00,0.0
2022-05-27 01:40:00,1.39
2022-05-27 01:45:00,1.44
2022-05-27 01:50:00,0.65
2022-05-27 01:55:00,0.46
2022-05-27 02:00:00,0.15
2022-05-27 02:05:00,0.02
2022-05-27 02:10:00,0.01
