date,precipitation_height
2018-01-18 04:20:00,0.04
2018-01-18 04:25:00,0.05
2018-01-18 04:30:00,0.13
2018-01-18 04:35:00,0.09
2018-01-18 04:40:00,0.11
2018-01-18 04:45:00,0.11
2018-01-18 04:50:00,0.05
2018-01-18 04:55:00,0.04
2018-01-18 05:00:00,0.04
2018-01-18 05:05:00,0.12
2018-01-18 05:10:00,0.09
2018-01-18 05:15:00,0.05
2018-01-18 05:20:00,0.09
2018-01-18 05:25:00,0.15
2018-01-18 05:30:00,0.25
2018-01-18 05:35:00,0.29
2018-01-18 05:40:00,0.22
2018-01-18 05:45:00,0.05
2018-01-18 05:50:00,0.09
2018-01-18 05:55:00,0.04
2018-01-18 06:00:00,0.14
2018-01-18 06:05:00,0.12
2018-01-18 06:10:00,0.06
2018-01-18 06:15:00,0.05
2018-01-18 06:20:00,0.04
2018-01-18 06:25:00,0.04
2018-01-18 06:30:00,0.18
2018-01-18 06:35:00,0.04
2018-01-18 06:40:00,0.13
2018-01-18 06:45:00,0.1
2018-01-18 06:50:00,0.05
2018-01-18 06:55:00,0.07
2018-01-18 07:00:00,0.0
2018-01-18 07:05:00,0.0
2018-01-18 07:10:00,0.0
2018-01-18 07:15:00,0.0
2018-01-18 07:20:00,0.03
2018-01-18 07:25:00,0.0
2018-01-18 07:30:00,0.13
2018-01-18 07:35:00,0.07
2018-01-18 07:40:00,0.3
2018-01-18 07:45:00,0.13
2018-01-18 07:50:00,0.13
2018-01-18 07:55:00,0.05
2018-01-18 08:00:00,0.08
2018-01-18 08:05:00,0.05
2018-01-18 08:10:00,0.16
2018-01-18 08:15:00,0.25
2018-01-18 08:20:00,0.47
2018-01-18 08:25:00,0.35
2018-01-18 08:30:00,0.21
2018-01-18 08:35:00,0.26
2018-01-18 08:40:00,1.71
2018-01-18 08:45:00,0.39
2018-01-18 08:50:00,0.0
2018-01-18 08:55:00,0.0
2018-01-18 09:00:00,0.08
2018-01-18 09:05:00,0.0
2018-01-18 09:10:00,0.19
2018-01-18 09:15:00,0.0
