date,precipitation_height
2018-08-29 16:55:00,0.03
2018-08-29 17:00:00,0.01
2018-08-29 17:05:00,0.03
2018-08-29 17:10:00,0.0
2018-08-29 17:15:00,0.06
2018-08-29 17:20:00,0.04
2018-08-29 17:25:00,0.04
2018-08-29 17:30:00,0.0
2018-08-29 17:35:00,0.0
2018-08-29 17:40:00,0.03
2018-08-29 17:45:00,0.01
2018-08-29 17:50:00,0.0
2018-08-29 17:55:00,0.0
2018-08-29 18:00:00,0.0
2018-08-29 18:05:00,0.0
2018-08-29 18:10:00,0.0
2018-08-29 18:15:00,0.0
2018-08-29 18:20:00,0.0
2018-08-29 18:25:00,0.0
2018-08-29 18:30:00,0.0
2018-08-29 18:35:00,0.0
2018-08-29 18:40:00,0.0
2018-08-29 18:45:00,0.0
2018-08-29 18:50:00,0.0
2018-08-29 18:55:00,0.0
2018-08-29 19:00:00,0.0
2018-08-29 19:05:00,0.0
2018-08-29 19:10:00,0.0
2018-08-29 19:15:00,0.0
2018-08-29 19:20:00,0.0
2018-08-29 19:25:00,0.0
2018-08-29 19:30:00,0.0
2018-08-29 19:35:00,0.0
2018-08-29 19:40:00,0.0
2018-08-29 19:45:00,0.0
2018-08-29 19:50:00,0.0
2018-08-29 19:55:00,0.0
2018-08-29 20:00:00,0.0
2018-08-29 20:05:00,0.0
2018-08-29 20:10:00,0.0
2018-08-29 20:15:00,0.0
2018-08-29 20:20:00,0.04
2018-08-29 20:25:00,0.11
2018-08-29 20:30:00,0.2
2018-08-29 20:35:00,0.12
2018-08-29 20:40:00,0.1
2018-08-29 20:45:00,0.23
2018-08-29 20:50:00,0.65
2018-08-29 20:55:00,0.34
2018-08-29 21:00:00,0.42
2018-08-29 21:05:00,0.65
2018-08-29 21:10:00,0.36
2018-08-29 21:15:00,0.47
2018-08-29 21:20:00,0.04
2018-08-29 21:25:00,0.25
2018-08-29 21:30:00,0.56
2018-08-29 21:35:00,0.69
2018-08-29 21:40:00,0.58
2018-08-29 21:45:00,0.29
2018-08-29 21:50:00,0.15
2018-08-29 21:55:00,0.18
2018-08-29 22:00:00,0.15
2018-08-29 22:05:00,0.04
2018-08-29 22:10:00,0.04
2018-08-29 22:15:00,0.05
2018-08-29 22:20:00,0.03
2018-08-29 22:25:00,0.01
2018-08-29 22:30:00,0.03
2018-08-29 22:35:00,0.0
2018-08-29 22:40:00,0.0
2018-08-29 22:45:00,0.05
2018-08-29 22:50:00,0.14
2018-08-29 22:55:00,0.29
2018-08-29 23:00:00,0.04
2018-08-29 23:05:00,0.0
2018-08-29 23:10:00,0.1
2018-08-29 23:15:00,0.04
2018-08-29 23:20:00,0.04
2018-08-29 23:25:00,0.12
2018-08-29 23:30:00,0.24
2018-08-29 23:35:00,0.77
2018-08-29 23:40:00,0.35
2018-08-29 23:45:00,0.2
2018-08-29 23:50:00,0.19
2018-08-29 23:55:00,0.2
2018-08-30 00:00:00,0.21
2018-08-30 00:05:00,0.21
2018-08-30 00:10:00,0.48
2018-08-30 00:15:00,0.26
2018-08-30 00:20:00,0.24
2018-08-30 00:25:00,0.24
2018-08-30 00:30:00,0.22
2018-08-30 00:35:00,0.35
2018-08-30 00:40:00,0.29
2018-08-30 00:45:00,0.22
2018-08-30 00:50:00,0.2
2018-08-30 00:55:00,0.3
2018-08-30 01:00:00,0.16
2018-08-30 01:05:00,0.12
2018-08-30 01:10:00,0.05
2018-08-30 01:15:00,0.05
2018-08-30 01:20:00,0.04
2018-08-30 01:25:00,0.03
2018-08-30 01:30:00,0.0
