date,precipitation_height
2014-05-23 07:30:00,0.03
2014-05-23 07:35:00,0.0
2014-05-23 07:40:00,0.0
2014-05-23 07:45:00,0.0
2014-05-23 07:50:00,0.0
2014-05-23 07:55:00,0.0
2014-05-23 08:00:00,0.0
2014-05-23 08:05:00,0.0
2014-05-23 08:10:00,0.0
2014-05-23 08:15:00,0.0
2014-05-23 08:20:00,0.0
2014-05-23 08:25:00,0.0
2014-05-23 08:30:00,0.0
2014-05-23 08:35:00,0.0
2014-05-23 08:40:00,0.0
2014-05-23 08:45:00,0.0
2014-05-23 08:50:00,0.0
2014-05-23 08:55:00,0.03
2014-05-23 09:00:00,0.0
2014-05-23 09:05:00,0.0
2014-05-23 09:10:00,0.05
2014-05-23 09:15:00,0.05
2014-05-23 09:20:00,0.05
2014-05-23 09:25:00,0.09
2014-05-23 09:30:00,0.08
2014-05-23 09:35:00,0.05
2014-05-23 09:40:00,0.13
2014-05-23 09:45:00,0.12
2014-05-23 09:50:00,0.1
2014-05-23 09:55:00,0.12
2014-05-23 10:00:00,0.1
2014-05-23 10:05:00,0.09
2014-05-23 10:10:00,0.14
2014-05-23 10:15:00,0.06
2014-05-23 10:20:00,0.1
2014-05-23 10:25:00,0.06
2014-05-23 10:30:00,0.05
2014-05-23 10:35:00,0.1
2014-05-23 10:40:00,0.07
2014-05-23 10:45:00,0.04
2014-05-23 10:50:00,0.08
2014-05-23 10:55:00,0.11
2014-05-23 11:00:00,0.46
2014-05-23 11:05:00,0.55
2014-05-23 11:10:00,0.15
2014-05-23 11:15:00,0.05
2014-05-23 11:20:00,0.04
2014-05-23 11:25:00,0.04
2014-05-23 11:30:00,0.03
2014-05-23 11:35:00,0.0
2014-05-23 11:40:00,0.0
2014-05-23 11:45:00,0.0
2014-05-23 11:50:00,0.0
2014-05-23 11:55:00,0.0
2014-05-23 12:00:00,0.0
2014-05-23 12:05:00,0.0
2014-05-23 12:10:00,0.0
2014-05-23 12:15:00,0.04
2014-05-23 12:20:00,0.41
2014-05-23 12:25:00,0.53
2014-05-23 12:30:00,0.43
2014-05-23 12:35:00,0.35
2014-05-23 12:40:00,0.28
2014-05-23 12:45:00,0.56
2014-05-23 12:50:00,0.28
2014-05-23 12:55:00,0.63
2014-05-23 13:00:00,0.13
2014-05-23 13:05:00,0.1
2014-05-23 13:10:00,0.02
2014-05-23 13:15:00,0.03
2014-05-23 13:20:00,0.0
