date,precipitation_height
2014-09-20 15:25:00,0.27
2014-09-20 15:30:00,4.25
2014-09-20 15:35:00,0.3
2014-09-20 15:40:00,0.0
2014-09-20 15:45:00,0.0
2014-09-20 15:50:00,0.0
2014-09-20 15:55:00,0.0
2014-09-20 16:00:00,0.0
2014-09-20 16:05:00,0.0
2014-09-20 16:10:00,0.0
2014-09-20 16:15:00,0.0
2014-09-20 16:20:00,0.0
2014-09-20 16:25:00,0.0
2014-09-20 16:30:00,0.0
2014-09-20 16:35:00,0.0
2014-09-20 16:40:00,0.0
2014-09-20 16:45:00,0.0
2014-09-20 16:50:00,0.0
2014-09-20 16:55:00,0.0
2014-09-20 17:00:00,0.0
2014-09-20 17:05:00,0.0
2014-09-20 17:10:00,0.0
2014-09-20 17:15:00,0.0
2014-09-20 17:20:00,0.0
2014-09-20 17:25:00,0.0
2014-09-20 17:30:00,0.0
2014-09-20 17:35:00,0.0
2014-09-20 17:40:00,0.0
2014-09-20 17:45:00,0.0
2014-09-20 17:50:00,0.0
2014-09-20 17:55:00,0.0
2014-09-20 18:00:00,0.0
2014-09-20 18:05:00,0.0
2014-09-20 18:10:00,0.0
2014-09-20 18:15:00,0.0
2014-09-20 18:20:00,0.0
2014-09-20 18:25:00,0.0
2014-09-20 18:30:00,0.0
2014-09-20 18:35:00,0.0
2014-09-20 18:40:00,0.0
2014-09-20 18:45:00,0.0
2014-09-20 18:50:00,0.0
2014-09-20 18:55:00,0.0
2014-09-20 19:00:00,0.0
2014-09-20 19:05:00,0.0
2014-09-20 19:10:00,0.0
2014-09-20 19:15:00,0.0
2014-09-20 19:20:00,0.0
2014-09-20 19:25:00,1.07
2014-09-20 19:30:00,1.31
2014-09-20 19:35:00,3.74
2014-09-20 19:40:00,2.8
2014-09-20 19:45:00,0.06
2014-09-20 19:50:00,0.06
2014-09-20 19:55:00,0.0
