date,precipitation_height
2021-07-14 10:20:00,0.04
2021-07-14 10:25:00,0.0
2021-07-14 10:30:00,0.0
2021-07-14 10:35:00,0.0
2021-07-14 10:40:00,0.0
2021-07-14 10:45:00,0.0
2021-07-14 10:50:00,0.0
2021-07-14 10:55:00,0.0
2021-07-14 11:00:00,0.0
2021-07-14 11:05:00,0.0
2021-07-14 11:10:00,0.0
2021-07-14 11:15:00,0.0
2021-07-14 11:20:00,0.0
2021-07-14 11:25:00,0.0
2021-07-14 11:30:00,0.0
2021-07-14 11:35:00,0.0
2021-07-14 11:40:00,0.0
2021-07-14 11:45:00,0.0
2021-07-14 11:50:00,0.0
2021-07-14 11:55:00,0.0
2021-07-14 12:00:00,0.0
2021-07-14 12:05:00,0.0
2021-07-14 12:10:00,0.0
2021-07-14 12:15:00,0.0
2021-07-14 12:20:00,0.0
2021-07-14 12:25:00,0.0
2021-07-14 12:30:00,0.0
2021-07-14 12:35:00,0.0
2021-07-14 12:40:00,0.0
2021-07-14 12:45:00,0.0
2021-07-14 12:50:00,0.0
2021-07-14 12:55:00,0.0
2021-07-14 13:00:00,0.0
2021-07-14 13:05:00,0.0
2021-07-14 13:10:00,0.95
2021-07-14 13:15:00,0.51
2021-07-14 13:20:00,0.02
2021-07-14 13:25:00,0.1
2021-07-14 13:30:00,0.21
2021-07-14 13:35:00,2.18
2021-07-14 13:40:00,7.18
2021-07-14 13:45:00,2.87
2021-07-14 13:50:00,1.51
2021-07-14 13:55:00,1.31
2021-07-14 14:00:00,1.06
2021-07-14 14:05:00,0.16
2021-07-14 14:10:00,0.0
2021-07-14 14:15:00,0.0
2021-07-14 14:20:00,0.03
2021-07-14 14:25:00,0.15
2021-07-14 14:30:00,0.18
2021-07-14 14:35:00,0.08
2021-07-14 14:40:00,0.03
2021-07-14 14:45:00,0.0
2021-07-14 14:50:00,0.0
2021-07-14 14:55:00,0.0
2021-07-14 15:00:00,0.0
2021-07-14 15:05:00,0.0
2021-07-14 15:10:00,0.0
2021-07-14 15:15:00,0.0
2021-07-14 15:20:00,0.0
2021-07-14 15:25:00,0.0
2021-07-14 15:30:00,0.0
2021-07-14 15:35:00,0.0
2021-07-14 15:40:00,0.1
2021-07-14 15:45:00,0.16
2021-07-14 15:50:00,0.67
2021-07-14 15:55:00,0.03
2021-07-14 16:00:00,0.0
2021-07-14 16:05:00,0.04
2021-07-14 16:10:00,0.03
2021-07-14 16:15:00,0.0
2021-07-14 16:20:00,0.13
2021-07-14 16:25:00,0.95
2021-07-14 16:30:00,0.67
2021-07-14 16:35:00,0.13
2021-07-14 16:40:00,0.11
2021-07-14 16:45:00,0.3
2021-07-14 16:50:00,0.63
2021-07-14 16:55:00,0.15
2021-07-14 17:00:00,0.11
2021-07-14 17:05:00,0.22
2021-07-14 17:10:00,0.31
2021-07-14 17:15:00,0.06
2021-07-14 17:20:00,0.03
2021-07-14 17:25:00,0.0
