date,precipitation_height
2016-06-23 16:50:00,0.04
2016-06-23 16:55:00,0.05
2016-06-23 17:00:00,0.07
2016-06-23 17:05:00,0.36
2016-06-23 17:10:00,0.27
2016-06-23 17:15:00,0.09
2016-06-23 17:20:00,0.04
2016-06-23 17:25:00,0.06
2016-06-23 17:30:00,0.1
2016-06-23 17:35:00,0.29
2016-06-23 17:40:00,2.01
2016-06-23 17:45:00,6.03
2016-06-23 17:50:00,0.14
2016-06-23 17:55:00,2.69
2016-06-23 18:00:00,1.0
2016-06-23 18:05:00,0.0
2016-06-23 18:10:00,0.0
2016-06-23 18:15:00,0.12
2016-06-23 18:20:00,1.52
2016-06-23 18:25:00,1.83
2016-06-23 18:30:00,2.91
2016-06-23 18:35:00,9.1
2016-06-23 18:40:00,5.07
2016-06-23 18:45:00,0.01
2016-06-23 18:50:00,0.85
2016-06-23 18:55:00,0.46
2016-06-23 19:00:00,0.55
2016-06-23 19:05:00,0.64
2016-06-23 19:10:00,1.43
2016-06-23 19:15:00,2.35
2016-06-23 19:20:00,2.09
2016-06-23 19:25:00,1.14
2016-06-23 19:30:00,0.0
2016-06-23 19:35:00,0.0
2016-06-23 19:40:00,0.0
2016-06-23 19:45:00,0.0
2016-06-23 19:50:00,0.0
2016-06-23 19:55:00,0.0
2016-06-23 20:00:00,0.0
2016-06-23 20:05:00,0.0
2016-06-23 20:10:00,0.0
2016-06-23 20:15:00,0.0
2016-06-23 20:20:00,0.0
2016-06-23 20:25:00,0.0
2016-06-23 20:30:00,0.0
2016-06-23 20:35:00,0.0
2016-06-23 20:40:00,0.0
2016-06-23 20:45:00,0.0
2016-06-23 20:50:00,0.0
2016-06-23 20:55:00,0.0
2016-06-23 21:00:00,0.0
2016-06-23 21:05:00,0.0
2016-06-23 21:10:00,0.0
2016-06-23 21:15:00,0.0
2016-06-23 21:20:00,0.0
2016-06-23 21:25:00,0.0
2016-06-23 21:30:00,0.0
2016-06-23 21:35:00,0.0
2016-06-23 21:40:00,0.29
2016-06-23 21:45:00,1.0
2016-06-23 21:50:00,0.03
2016-06-23 21:55:00,0.05
2016-06-23 22:00:00,0.0
2016-06-23 22:05:00,0.04
2016-06-23 22:10:00,0.37
2016-06-23 22:15:00,4.8
2016-06-23 22:20:00,1.08
