date,precipitation_height
2015-08-15 19:15:00,0.15
2015-08-15 19:20:00,0.42
2015-08-15 19:25:00,0.68
2015-08-15 19:30:00,0.12
2015-08-15 19:35:00,0.04
2015-08-15 19:40:00,0.0
2015-08-15 19:45:00,0.13
2015-08-15 19:50:00,2.4
2015-08-15 19:55:00,1.38
2015-08-15 20:00:00,0.6
2015-08-15 20:05:00,0.61
2015-08-15 20:10:00,4.86
2015-08-15 20:15:00,6.99
2015-08-15 20:20:00,11.26
2015-08-15 20:25:00,8.39
2015-08-15 20:30:00,2.67
2015-08-15 20:35:00,1.23
2015-08-15 20:40:00,0.4
2015-08-15 20:45:00,0.31
2015-08-15 20:50:00,0.14
2015-08-15 20:55:00,0.13
2015-08-15 21:00:00,0.11
2015-08-15 21:05:00,0.04
2015-08-15 21:10:00,0.03
2015-08-15 21:15:00,0.04
2015-08-15 21:20:00,0.05
2015-08-15 21:25:00,0.0
