date,precipitation_height
2016-01-14 11:20:00,0.04
2016-01-14 11:25:00,0.07
2016-01-14 11:30:00,0.16
2016-01-14 11:35:00,0.27
2016-01-14 11:40:00,0.13
2016-01-14 11:45:00,0.16
2016-01-14 11:50:00,0.18
2016-01-14 11:55:00,0.04
2016-01-14 12:00:00,0.0
2016-01-14 12:05:00,0.04
2016-01-14 12:10:00,0.0
2016-01-14 12:15:00,0.0
2016-01-14 12:20:00,0.0
2016-01-14 12:25:00,0.0
2016-01-14 12:30:00,0.0
2016-01-14 12:35:00,0.0
2016-01-14 12:40:00,0.0
2016-01-14 12:45:00,0.04
2016-01-14 12:50:00,0.04
2016-01-14 12:55:00,0.11
2016-01-14 13:00:00,0.08
2016-01-14 13:05:00,0.1
2016-01-14 13:10:00,0.12
2016-01-14 13:15:00,0.05
2016-01-14 13:20:00,0.12
2016-01-14 13:25:00,0.04
2016-01-14 13:30:00,0.05
2016-01-14 13:35:00,0.04
2016-01-14 13:40:00,0.04
2016-01-14 13:45:00,0.03
2016-01-14 13:50:00,0.01
